****************************************
Report : Time Based Power
	-net_power
	-hierarchy
	-sort_by net_switching_power
	-power_greater_than       0
	-nosplit
Design : netlist_0
Version: Q-2019.12-SP1
Date   : Thu Aug 29 17:42:40 2024
****************************************



  Attributes
  ----------
      a  -  Switching activity information / Switching power information annotated on net
      p  -  Propagated switching activity information on net
      d  -  Default switching activity used on net
      u  -  Net switching activity uninitialized
      m  -  Net is driven by multiple pins
      b  -  Net is a primary input (boundary net)

		Toggle rates reported with respect to time unit 1ns
--------------------------------------------------------------------------------
                                  Total      Static   Toggle   Switching
Net                         Vdd   Net Load   Prob.    Rate     Power      Attrs
net162                      1.80    0.003    -1.000   0.0000      0.0000  a
net163                      1.80    0.004    -1.000   0.0000      0.0000  a
net164                      1.80    0.005    -1.000   0.0000      0.0000  a
net165                      1.80    0.002    -1.000   0.0000      0.0000  a
net166                      1.80    0.004    -1.000   0.0000      0.0000  a
net167                      1.80    0.005    -1.000   0.0000      0.0000  a
net169                      1.80    0.010    -1.000   0.0000      0.0000  a
net170                      1.80    0.002    -1.000   0.0000      0.0000  a
net171                      1.80    0.012    -1.000   0.0000      0.0000  a
net172                      1.80    0.010    -1.000   0.0000      0.0000  a
net173                      1.80    0.004    -1.000   0.0000      0.0000  a
net174                      1.80    0.010    -1.000   0.0000      0.0000  a
net175                      1.80    0.006    -1.000   0.0000      0.0000  a
net176                      1.80    0.005    -1.000   0.0000      0.0000  a
net178                      1.80    0.027    -1.000   0.0000      0.0000  a
net179                      1.80    0.011    -1.000   0.0000      0.0000  a
net180                      1.80    0.009    -1.000   0.0000      0.0000  a
net181                      1.80    0.011    -1.000   0.0000      0.0000  a
net182                      1.80    0.009    -1.000   0.0000      0.0000  a
net183                      1.80    0.004    -1.000   0.0000      0.0000  a
net184                      1.80    0.013    -1.000   0.0000      0.0000  a
net185                      1.80    0.017    -1.000   0.0000      0.0000  a
net186                      1.80    0.005    -1.000   0.0000      0.0000  a
net187                      1.80    0.003    -1.000   0.0000      0.0000  a
net188                      1.80    0.012    -1.000   0.0000      0.0000  a
net189                      1.80    0.006    -1.000   0.0000      0.0000  a
net190                      1.80    0.006    -1.000   0.0000      0.0000  a
net191                      1.80    0.011    -1.000   0.0000      0.0000  a
net192                      1.80    0.003    -1.000   0.0000      0.0000  a
net193                      1.80    0.015    -1.000   0.0000      0.0000  a
net194                      1.80    0.003    -1.000   0.0000      0.0000  a
net195                      1.80    0.006    -1.000   0.0000      0.0000  a
net212                      1.80    0.098    -1.000   0.0000      0.0000  a
net213                      1.80    0.097    -1.000   0.0000      0.0000  a
net214                      1.80    0.066    -1.000   0.0000      0.0000  a
net215                      1.80    0.057    -1.000   0.0000      0.0000  a
net216                      1.80    0.003    -1.000   0.0000      0.0000  a
net218                      1.80    0.003    -1.000   0.0000      0.0000  a
net228                      1.80    0.073    -1.000   0.0000      0.0000  a
net229                      1.80    0.012    -1.000   0.0000      0.0000  a
net233                      1.80    0.001    -1.000   0.0000      0.0000  am
net234                      1.80    0.004    -1.000   0.0000      0.0000  a
net237                      1.80    0.088    -1.000   0.0000      0.0000  a
net238                      1.80    0.010    -1.000   0.0000      0.0000  a
net242                      1.80    0.016    -1.000   0.0000      0.0000  a
net243                      1.80    0.008    -1.000   0.0000      0.0000  a
net244                      1.80    0.003    -1.000   0.0000      0.0000  a
net245                      1.80    0.015    -1.000   0.0000      0.0000  a
net246                      1.80    0.016    -1.000   0.0000      0.0000  a
net247                      1.80    0.028    -1.000   0.0000      0.0000  a
net249                      1.80    0.022    -1.000   0.0000      0.0000  a
net250                      1.80    0.012    -1.000   0.0000      0.0000  a
net253                      1.80    0.011    -1.000   0.0000      0.0000  a
net254                      1.80    0.013    -1.000   0.0000      0.0000  a
net255                      1.80    0.016    -1.000   0.0000      0.0000  a
net258                      1.80    0.018    -1.000   0.0000      0.0000  a
net259                      1.80    0.003    -1.000   0.0000      0.0000  a
net260                      1.80    0.006    -1.000   0.0000      0.0000  a
net261                      1.80    0.002    -1.000   0.0000      0.0000  a
net262                      1.80    0.005    -1.000   0.0000      0.0000  a
net263                      1.80    0.005    -1.000   0.0000      0.0000  a
net264                      1.80    0.002    -1.000   0.0000      0.0000  a
net265                      1.80    0.004    -1.000   0.0000      0.0000  a
net266                      1.80    0.002    -1.000   0.0000      0.0000  am
net267                      1.80    0.002    -1.000   0.0000      0.0000  a
net268                      1.80    0.002    -1.000   0.0000      0.0000  a
net269                      1.80    0.004    -1.000   0.0000      0.0000  a
net270                      1.80    0.004    -1.000   0.0000      0.0000  a
net271                      1.80    0.006    -1.000   0.0000      0.0000  a
net272                      1.80    0.011    -1.000   0.0000      0.0000  a
net273                      1.80    0.010    -1.000   0.0000      0.0000  a
net274                      1.80    0.002    -1.000   0.0000      0.0000  a
net275                      1.80    0.011    -1.000   0.0000      0.0000  a
net276                      1.80    0.004    -1.000   0.0000      0.0000  a
net277                      1.80    0.002    -1.000   0.0000      0.0000  a
net278                      1.80    0.003    -1.000   0.0000      0.0000  a
net279                      1.80    0.037    -1.000   0.0000      0.0000  a
net280                      1.80    0.005    -1.000   0.0000      0.0000  a
net281                      1.80    0.019    -1.000   0.0000      0.0000  a
net282                      1.80    0.013    -1.000   0.0000      0.0000  a
net283                      1.80    0.005    -1.000   0.0000      0.0000  a
net284                      1.80    0.087    -1.000   0.0000      0.0000  a
net286                      1.80    0.008    -1.000   0.0000      0.0000  a
net287                      1.80    0.005    -1.000   0.0000      0.0000  a
net288                      1.80    0.014    -1.000   0.0000      0.0000  a
net289                      1.80    0.009    -1.000   0.0000      0.0000  a
net290                      1.80    0.011    -1.000   0.0000      0.0000  a
net291                      1.80    0.007    -1.000   0.0000      0.0000  a
net292                      1.80    0.018    -1.000   0.0000      0.0000  a
net294                      1.80    0.005    -1.000   0.0000      0.0000  a
net295                      1.80    0.005    -1.000   0.0000      0.0000  a
net296                      1.80    0.013    -1.000   0.0000      0.0000  a
net297                      1.80    0.002    -1.000   0.0000      0.0000  a
net298                      1.80    0.003    -1.000   0.0000      0.0000  a
net299                      1.80    0.012    -1.000   0.0000      0.0000  a
net300                      1.80    0.013    -1.000   0.0000      0.0000  a
net301                      1.80    0.004    -1.000   0.0000      0.0000  a
net302                      1.80    0.013    -1.000   0.0000      0.0000  a
net303                      1.80    0.009    -1.000   0.0000      0.0000  a
net304                      1.80    0.011    -1.000   0.0000      0.0000  a
net305                      1.80    0.004    -1.000   0.0000      0.0000  a
net306                      1.80    0.001    -1.000   0.0000      0.0000  am
net308                      1.80    0.006    -1.000   0.0000      0.0000  a
net309                      1.80    0.011    -1.000   0.0000      0.0000  a
net324                      1.80    0.018    -1.000   0.0000      0.0000  a
net327                      1.80    0.003    -1.000   0.0000      0.0000  a
net328                      1.80    0.042    -1.000   0.0000      0.0000  a
net330                      1.80    0.021    -1.000   0.0000      0.0000  a
net332                      1.80    0.013    -1.000   0.0000      0.0000  a
net333                      1.80    0.018    -1.000   0.0000      0.0000  a
net334                      1.80    0.019    -1.000   0.0000      0.0000  a
net335                      1.80    0.025    -1.000   0.0000      0.0000  a
net338                      1.80    0.005    -1.000   0.0000      0.0000  a
net339                      1.80    0.039    -1.000   0.0000      0.0000  a
net340                      1.80    0.044    -1.000   0.0000      0.0000  a
net341                      1.80    0.020    -1.000   0.0000      0.0000  a
net342                      1.80    0.018    -1.000   0.0000      0.0000  a
net343                      1.80    0.021    -1.000   0.0000      0.0000  a
net344                      1.80    0.006    -1.000   0.0000      0.0000  a
net345                      1.80    0.019    -1.000   0.0000      0.0000  a
net346                      1.80    0.017    -1.000   0.0000      0.0000  a
net347                      1.80    0.012    -1.000   0.0000      0.0000  a
net348                      1.80    0.004    -1.000   0.0000      0.0000  a
net349                      1.80    0.005    -1.000   0.0000      0.0000  a
net350                      1.80    0.003    -1.000   0.0000      0.0000  a
net351                      1.80    0.007    -1.000   0.0000      0.0000  a
net352                      1.80    0.006    -1.000   0.0000      0.0000  a
net353                      1.80    0.003    -1.000   0.0000      0.0000  a
net354                      1.80    0.012    -1.000   0.0000      0.0000  a
net356                      1.80    0.002    -1.000   0.0000      0.0000  a
net357                      1.80    0.037    -1.000   0.0000      0.0000  a
net359                      1.80    0.005    -1.000   0.0000      0.0000  a
net360                      1.80    0.009    -1.000   0.0000      0.0000  a
net362                      1.80    0.006    -1.000   0.0000      0.0000  a
net363                      1.80    0.005    -1.000   0.0000      0.0000  a
net364                      1.80    0.012    -1.000   0.0000      0.0000  a
net365                      1.80    0.009    -1.000   0.0000      0.0000  a
net366                      1.80    0.006    -1.000   0.0000      0.0000  a
net367                      1.80    0.010    -1.000   0.0000      0.0000  a
net368                      1.80    0.026    -1.000   0.0000      0.0000  a
net369                      1.80    0.009    -1.000   0.0000      0.0000  a
net370                      1.80    0.014    -1.000   0.0000      0.0000  a
net371                      1.80    0.007    -1.000   0.0000      0.0000  a
net372                      1.80    0.005    -1.000   0.0000      0.0000  a
net373                      1.80    0.007    -1.000   0.0000      0.0000  a
net374                      1.80    0.007    -1.000   0.0000      0.0000  a
net375                      1.80    0.011    -1.000   0.0000      0.0000  a
net376                      1.80    0.057    -1.000   0.0000      0.0000  a
net377                      1.80    0.046    -1.000   0.0000      0.0000  a
net378                      1.80    0.071    -1.000   0.0000      0.0000  a
net379                      1.80    0.008    -1.000   0.0000      0.0000  a
net380                      1.80    0.002    -1.000   0.0000      0.0000  a
net381                      1.80    0.003    -1.000   0.0000      0.0000  a
net382                      1.80    0.007    -1.000   0.0000      0.0000  a
net383                      1.80    0.005    -1.000   0.0000      0.0000  a
net384                      1.80    0.006    -1.000   0.0000      0.0000  a
net385                      1.80    0.005    -1.000   0.0000      0.0000  a
net386                      1.80    0.016    -1.000   0.0000      0.0000  a
net387                      1.80    0.009    -1.000   0.0000      0.0000  a
net388                      1.80    0.006    -1.000   0.0000      0.0000  a
net389                      1.80    0.003    -1.000   0.0000      0.0000  a
net390                      1.80    0.003    -1.000   0.0000      0.0000  a
net391                      1.80    0.020    -1.000   0.0000      0.0000  a
net392                      1.80    0.002    -1.000   0.0000      0.0000  a
net393                      1.80    0.006    -1.000   0.0000      0.0000  a
net394                      1.80    0.034    -1.000   0.0000      0.0000  a
net395                      1.80    0.003    -1.000   0.0000      0.0000  a
net396                      1.80    0.009    -1.000   0.0000      0.0000  a
net397                      1.80    0.008    -1.000   0.0000      0.0000  a
net398                      1.80    0.005    -1.000   0.0000      0.0000  a
net399                      1.80    0.004    -1.000   0.0000      0.0000  a
net400                      1.80    0.004    -1.000   0.0000      0.0000  a
net401                      1.80    0.010    -1.000   0.0000      0.0000  a
net402                      1.80    0.003    -1.000   0.0000      0.0000  a
net403                      1.80    0.014    -1.000   0.0000      0.0000  a
net404                      1.80    0.002    -1.000   0.0000      0.0000  a
net405                      1.80    0.008    -1.000   0.0000      0.0000  a
net406                      1.80    0.004    -1.000   0.0000      0.0000  a
net407                      1.80    0.004    -1.000   0.0000      0.0000  a
net408                      1.80    0.002    -1.000   0.0000      0.0000  a
net409                      1.80    0.003    -1.000   0.0000      0.0000  a
net410                      1.80    0.006    -1.000   0.0000      0.0000  a
net411                      1.80    0.006    -1.000   0.0000      0.0000  a
net412                      1.80    0.002    -1.000   0.0000      0.0000  a
net413                      1.80    0.012    -1.000   0.0000      0.0000  a
net414                      1.80    0.003    -1.000   0.0000      0.0000  a
net415                      1.80    0.002    -1.000   0.0000      0.0000  a
net416                      1.80    0.012    -1.000   0.0000      0.0000  a
net417                      1.80    0.011    -1.000   0.0000      0.0000  a
net421                      1.80    0.029    -1.000   0.0000      0.0000  a
net422                      1.80    0.011    -1.000   0.0000      0.0000  a
net423                      1.80    0.009    -1.000   0.0000      0.0000  a
net424                      1.80    0.061    -1.000   0.0000      0.0000  a
net425                      1.80    0.010    -1.000   0.0000      0.0000  a
net426                      1.80    0.014    -1.000   0.0000      0.0000  a
net428                      1.80    0.012    -1.000   0.0000      0.0000  a
net429                      1.80    0.021    -1.000   0.0000      0.0000  a
net430                      1.80    0.006    -1.000   0.0000      0.0000  a
net431                      1.80    0.011    -1.000   0.0000      0.0000  a
net432                      1.80    0.004    -1.000   0.0000      0.0000  a
net433                      1.80    0.014    -1.000   0.0000      0.0000  a
net434                      1.80    0.002    -1.000   0.0000      0.0000  a
net435                      1.80    0.003    -1.000   0.0000      0.0000  a
net436                      1.80    0.006    -1.000   0.0000      0.0000  a
net437                      1.80    0.007    -1.000   0.0000      0.0000  a
net438                      1.80    0.006    -1.000   0.0000      0.0000  a
net439                      1.80    0.023    -1.000   0.0000      0.0000  a
net441                      1.80    0.030    -1.000   0.0000      0.0000  a
net442                      1.80    0.012    -1.000   0.0000      0.0000  a
net443                      1.80    0.031    -1.000   0.0000      0.0000  a
net444                      1.80    0.006    -1.000   0.0000      0.0000  a
net445                      1.80    0.008    -1.000   0.0000      0.0000  a
net446                      1.80    0.010    -1.000   0.0000      0.0000  a
net447                      1.80    0.014    -1.000   0.0000      0.0000  a
net448                      1.80    0.038    -1.000   0.0000      0.0000  a
net449                      1.80    0.004    -1.000   0.0000      0.0000  a
net450                      1.80    0.002    -1.000   0.0000      0.0000  a
net451                      1.80    0.005    -1.000   0.0000      0.0000  a
net452                      1.80    0.013    -1.000   0.0000      0.0000  a
net453                      1.80    0.007    -1.000   0.0000      0.0000  a
net454                      1.80    0.041    -1.000   0.0000      0.0000  a
net455                      1.80    0.055    -1.000   0.0000      0.0000  a
net456                      1.80    0.005    -1.000   0.0000      0.0000  a
net457                      1.80    0.007    -1.000   0.0000      0.0000  a
net458                      1.80    0.002    -1.000   0.0000      0.0000  a
net459                      1.80    0.002    -1.000   0.0000      0.0000  a
net460                      1.80    0.005    -1.000   0.0000      0.0000  a
net461                      1.80    0.013    -1.000   0.0000      0.0000  a
net462                      1.80    0.010    -1.000   0.0000      0.0000  a
net463                      1.80    0.003    -1.000   0.0000      0.0000  a
net464                      1.80    0.002    -1.000   0.0000      0.0000  a
net465                      1.80    0.012    -1.000   0.0000      0.0000  a
net466                      1.80    0.002    -1.000   0.0000      0.0000  a
net467                      1.80    0.015    -1.000   0.0000      0.0000  a
net468                      1.80    0.006    -1.000   0.0000      0.0000  a
net469                      1.80    0.010    -1.000   0.0000      0.0000  a
net470                      1.80    0.002    -1.000   0.0000      0.0000  a
net471                      1.80    0.010    -1.000   0.0000      0.0000  a
net472                      1.80    0.005    -1.000   0.0000      0.0000  a
net473                      1.80    0.003    -1.000   0.0000      0.0000  a
net474                      1.80    0.015    -1.000   0.0000      0.0000  a
net475                      1.80    0.012    -1.000   0.0000      0.0000  a
net476                      1.80    0.006    -1.000   0.0000      0.0000  a
net477                      1.80    0.018    -1.000   0.0000      0.0000  a
net478                      1.80    0.003    -1.000   0.0000      0.0000  a
net479                      1.80    0.009    -1.000   0.0000      0.0000  a
net480                      1.80    0.008    -1.000   0.0000      0.0000  a
net481                      1.80    0.047    -1.000   0.0000      0.0000  a
net482                      1.80    0.006    -1.000   0.0000      0.0000  a
net484                      1.80    0.002    -1.000   0.0000      0.0000  a
net485                      1.80    0.004    -1.000   0.0000      0.0000  a
net486                      1.80    0.002    -1.000   0.0000      0.0000  a
net487                      1.80    0.026    -1.000   0.0000      0.0000  a
net488                      1.80    0.005    -1.000   0.0000      0.0000  a
net489                      1.80    0.014    -1.000   0.0000      0.0000  a
net490                      1.80    0.014    -1.000   0.0000      0.0000  a
net491                      1.80    0.006    -1.000   0.0000      0.0000  a
net492                      1.80    0.020    -1.000   0.0000      0.0000  a
net493                      1.80    0.011    -1.000   0.0000      0.0000  a
net494                      1.80    0.007    -1.000   0.0000      0.0000  a
net495                      1.80    0.004    -1.000   0.0000      0.0000  a
net496                      1.80    0.003    -1.000   0.0000      0.0000  a
net497                      1.80    0.003    -1.000   0.0000      0.0000  a
net498                      1.80    0.010    -1.000   0.0000      0.0000  a
net499                      1.80    0.009    -1.000   0.0000      0.0000  a
net500                      1.80    0.002    -1.000   0.0000      0.0000  a
net501                      1.80    0.008    -1.000   0.0000      0.0000  a
net502                      1.80    0.005    -1.000   0.0000      0.0000  a
net503                      1.80    0.005    -1.000   0.0000      0.0000  a
net504                      1.80    0.008    -1.000   0.0000      0.0000  a
net505                      1.80    0.004    -1.000   0.0000      0.0000  a
net506                      1.80    0.009    -1.000   0.0000      0.0000  a
net507                      1.80    0.002    -1.000   0.0000      0.0000  a
net508                      1.80    0.013    -1.000   0.0000      0.0000  a
net509                      1.80    0.008    -1.000   0.0000      0.0000  a
net510                      1.80    0.011    -1.000   0.0000      0.0000  a
net511                      1.80    0.005    -1.000   0.0000      0.0000  a
net512                      1.80    0.005    -1.000   0.0000      0.0000  a
net513                      1.80    0.004    -1.000   0.0000      0.0000  a
net514                      1.80    0.007    -1.000   0.0000      0.0000  a
net515                      1.80    0.012    -1.000   0.0000      0.0000  a
net516                      1.80    0.003    -1.000   0.0000      0.0000  a
net517                      1.80    0.011    -1.000   0.0000      0.0000  a
net518                      1.80    0.036    -1.000   0.0000      0.0000  a
net519                      1.80    0.008    -1.000   0.0000      0.0000  a
net520                      1.80    0.020    -1.000   0.0000      0.0000  a
net521                      1.80    0.005    -1.000   0.0000      0.0000  a
net522                      1.80    0.013    -1.000   0.0000      0.0000  a
net523                      1.80    0.004    -1.000   0.0000      0.0000  a
net524                      1.80    0.018    -1.000   0.0000      0.0000  a
net525                      1.80    0.009    -1.000   0.0000      0.0000  a
net526                      1.80    0.005    -1.000   0.0000      0.0000  a
net527                      1.80    0.007    -1.000   0.0000      0.0000  a
net528                      1.80    0.004    -1.000   0.0000      0.0000  a
net529                      1.80    0.012    -1.000   0.0000      0.0000  a
net530                      1.80    0.013    -1.000   0.0000      0.0000  a
net532                      1.80    0.018    -1.000   0.0000      0.0000  a
net533                      1.80    0.026    -1.000   0.0000      0.0000  a
net534                      1.80    0.003    -1.000   0.0000      0.0000  a
net535                      1.80    0.014    -1.000   0.0000      0.0000  a
net536                      1.80    0.005    -1.000   0.0000      0.0000  a
net537                      1.80    0.004    -1.000   0.0000      0.0000  a
net538                      1.80    0.004    -1.000   0.0000      0.0000  a
net539                      1.80    0.003    -1.000   0.0000      0.0000  a
net540                      1.80    0.005    -1.000   0.0000      0.0000  a
net541                      1.80    0.031    -1.000   0.0000      0.0000  a
net542                      1.80    0.021    -1.000   0.0000      0.0000  a
net543                      1.80    0.004    -1.000   0.0000      0.0000  a
net544                      1.80    0.002    -1.000   0.0000      0.0000  a
net545                      1.80    0.003    -1.000   0.0000      0.0000  a
net546                      1.80    0.016    -1.000   0.0000      0.0000  a
net547                      1.80    0.033    -1.000   0.0000      0.0000  a
net548                      1.80    0.006    -1.000   0.0000      0.0000  a
net549                      1.80    0.003    -1.000   0.0000      0.0000  a
net550                      1.80    0.003    -1.000   0.0000      0.0000  a
net551                      1.80    0.013    -1.000   0.0000      0.0000  a
net552                      1.80    0.009    -1.000   0.0000      0.0000  a
net553                      1.80    0.003    -1.000   0.0000      0.0000  a
net554                      1.80    0.031    -1.000   0.0000      0.0000  a
net555                      1.80    0.021    -1.000   0.0000      0.0000  a
net556                      1.80    0.043    -1.000   0.0000      0.0000  a
net557                      1.80    0.014    -1.000   0.0000      0.0000  a
net558                      1.80    0.017    -1.000   0.0000      0.0000  a
net559                      1.80    0.005    -1.000   0.0000      0.0000  a
net560                      1.80    0.009    -1.000   0.0000      0.0000  a
net561                      1.80    0.015    -1.000   0.0000      0.0000  a
net562                      1.80    0.010    -1.000   0.0000      0.0000  a
net563                      1.80    0.004    -1.000   0.0000      0.0000  a
net564                      1.80    0.005    -1.000   0.0000      0.0000  a
net565                      1.80    0.007    -1.000   0.0000      0.0000  a
net566                      1.80    0.002    -1.000   0.0000      0.0000  a
net567                      1.80    0.003    -1.000   0.0000      0.0000  a
net568                      1.80    0.011    -1.000   0.0000      0.0000  a
net569                      1.80    0.003    -1.000   0.0000      0.0000  a
net570                      1.80    0.005    -1.000   0.0000      0.0000  a
net571                      1.80    0.017    -1.000   0.0000      0.0000  a
net572                      1.80    0.021    -1.000   0.0000      0.0000  a
net573                      1.80    0.002    -1.000   0.0000      0.0000  a
net574                      1.80    0.003    -1.000   0.0000      0.0000  a
net575                      1.80    0.003    -1.000   0.0000      0.0000  a
net576                      1.80    0.014    -1.000   0.0000      0.0000  a
net577                      1.80    0.006    -1.000   0.0000      0.0000  a
net578                      1.80    0.018    -1.000   0.0000      0.0000  a
net579                      1.80    0.003    -1.000   0.0000      0.0000  a
net580                      1.80    0.003    -1.000   0.0000      0.0000  a
net581                      1.80    0.008    -1.000   0.0000      0.0000  a
net582                      1.80    0.003    -1.000   0.0000      0.0000  a
net583                      1.80    0.006    -1.000   0.0000      0.0000  a
net584                      1.80    0.007    -1.000   0.0000      0.0000  a
net585                      1.80    0.009    -1.000   0.0000      0.0000  a
net586                      1.80    0.005    -1.000   0.0000      0.0000  a
net587                      1.80    0.016    -1.000   0.0000      0.0000  a
net588                      1.80    0.007    -1.000   0.0000      0.0000  a
net589                      1.80    0.008    -1.000   0.0000      0.0000  a
net590                      1.80    0.003    -1.000   0.0000      0.0000  a
net591                      1.80    0.012    -1.000   0.0000      0.0000  a
net592                      1.80    0.011    -1.000   0.0000      0.0000  a
net593                      1.80    0.004    -1.000   0.0000      0.0000  a
net594                      1.80    0.005    -1.000   0.0000      0.0000  a
net595                      1.80    0.010    -1.000   0.0000      0.0000  a
net596                      1.80    0.011    -1.000   0.0000      0.0000  a
net597                      1.80    0.004    -1.000   0.0000      0.0000  a
net598                      1.80    0.006    -1.000   0.0000      0.0000  a
net599                      1.80    0.010    -1.000   0.0000      0.0000  a
net600                      1.80    0.007    -1.000   0.0000      0.0000  a
net601                      1.80    0.011    -1.000   0.0000      0.0000  a
net602                      1.80    0.003    -1.000   0.0000      0.0000  a
net603                      1.80    0.004    -1.000   0.0000      0.0000  a
net604                      1.80    0.011    -1.000   0.0000      0.0000  a
net605                      1.80    0.006    -1.000   0.0000      0.0000  a
net606                      1.80    0.012    -1.000   0.0000      0.0000  a
net607                      1.80    0.007    -1.000   0.0000      0.0000  a
net608                      1.80    0.011    -1.000   0.0000      0.0000  a
net609                      1.80    0.005    -1.000   0.0000      0.0000  a
net610                      1.80    0.009    -1.000   0.0000      0.0000  a
net611                      1.80    0.009    -1.000   0.0000      0.0000  a
net612                      1.80    0.005    -1.000   0.0000      0.0000  a
net613                      1.80    0.004    -1.000   0.0000      0.0000  a
net614                      1.80    0.004    -1.000   0.0000      0.0000  a
net615                      1.80    0.003    -1.000   0.0000      0.0000  a
net616                      1.80    0.003    -1.000   0.0000      0.0000  a
net617                      1.80    0.014    -1.000   0.0000      0.0000  a
net618                      1.80    0.006    -1.000   0.0000      0.0000  a
net619                      1.80    0.012    -1.000   0.0000      0.0000  a
net620                      1.80    0.002    -1.000   0.0000      0.0000  a
net621                      1.80    0.002    -1.000   0.0000      0.0000  a
net622                      1.80    0.012    -1.000   0.0000      0.0000  a
net623                      1.80    0.011    -1.000   0.0000      0.0000  a
net624                      1.80    0.003    -1.000   0.0000      0.0000  a
net625                      1.80    0.008    -1.000   0.0000      0.0000  a
net626                      1.80    0.005    -1.000   0.0000      0.0000  a
net627                      1.80    0.002    -1.000   0.0000      0.0000  a
net628                      1.80    0.002    -1.000   0.0000      0.0000  a
net629                      1.80    0.010    -1.000   0.0000      0.0000  a
net634                      1.80    0.010    -1.000   0.0000      0.0000  a
net636                      1.80    0.004    -1.000   0.0000      0.0000  a
net638                      1.80    0.004    -1.000   0.0000      0.0000  a
net639                      1.80    0.004    -1.000   0.0000      0.0000  a
net641                      1.80    0.003    -1.000   0.0000      0.0000  a
net642                      1.80    0.005    -1.000   0.0000      0.0000  a
net643                      1.80    0.023    -1.000   0.0000      0.0000  a
net644                      1.80    0.027    -1.000   0.0000      0.0000  a
net645                      1.80    0.004    -1.000   0.0000      0.0000  a
net646                      1.80    0.009    -1.000   0.0000      0.0000  a
net647                      1.80    0.006    -1.000   0.0000      0.0000  a
net648                      1.80    0.007    -1.000   0.0000      0.0000  a
net649                      1.80    0.008    -1.000   0.0000      0.0000  a
net650                      1.80    0.019    -1.000   0.0000      0.0000  a
net651                      1.80    0.006    -1.000   0.0000      0.0000  a
net652                      1.80    0.003    -1.000   0.0000      0.0000  a
net653                      1.80    0.018    -1.000   0.0000      0.0000  a
net655                      1.80    0.006    -1.000   0.0000      0.0000  a
net656                      1.80    0.008    -1.000   0.0000      0.0000  a
net658                      1.80    0.004    -1.000   0.0000      0.0000  a
net659                      1.80    0.002    -1.000   0.0000      0.0000  a
net660                      1.80    0.005    -1.000   0.0000      0.0000  a
net661                      1.80    0.009    -1.000   0.0000      0.0000  a
net662                      1.80    0.011    -1.000   0.0000      0.0000  a
net663                      1.80    0.005    -1.000   0.0000      0.0000  a
net664                      1.80    0.003    -1.000   0.0000      0.0000  a
net665                      1.80    0.005    -1.000   0.0000      0.0000  a
net666                      1.80    0.011    -1.000   0.0000      0.0000  a
net667                      1.80    0.009    -1.000   0.0000      0.0000  a
net668                      1.80    0.078    -1.000   0.0000      0.0000  a
net669                      1.80    0.021    -1.000   0.0000      0.0000  a
net670                      1.80    0.006    0.000    0.25e-6     0.0000  a
net671                      1.80    0.010    -1.000   0.0000      0.0000  a
net672                      1.80    0.022    -1.000   0.0000      0.0000  a
net673                      1.80    0.026    -1.000   0.0000      0.0000  a
net674                      1.80    0.028    -1.000   0.0000      0.0000  a
net675                      1.80    0.008    -1.000   0.0000      0.0000  a
net676                      1.80    0.023    -1.000   0.0000      0.0000  a
net677                      1.80    0.006    -1.000   0.0000      0.0000  a
net678                      1.80    0.003    -1.000   0.0000      0.0000  a
net679                      1.80    0.003    -1.000   0.0000      0.0000  a
net680                      1.80    0.017    -1.000   0.0000      0.0000  a
net681                      1.80    0.008    -1.000   0.0000      0.0000  a
net682                      1.80    0.011    -1.000   0.0000      0.0000  a
net683                      1.80    0.008    -1.000   0.0000      0.0000  a
net684                      1.80    0.021    -1.000   0.0000      0.0000  a
net685                      1.80    0.019    -1.000   0.0000      0.0000  a
net686                      1.80    0.024    -1.000   0.0000      0.0000  a
net687                      1.80    0.002    -1.000   0.0000      0.0000  a
net688                      1.80    0.016    -1.000   0.0000      0.0000  a
net689                      1.80    0.015    -1.000   0.0000      0.0000  a
net690                      1.80    0.011    -1.000   0.0000      0.0000  a
net691                      1.80    0.002    -1.000   0.0000      0.0000  a
net692                      1.80    0.009    -1.000   0.0000      0.0000  a
net693                      1.80    0.007    -1.000   0.0000      0.0000  a
net694                      1.80    0.006    -1.000   0.0000      0.0000  a
net695                      1.80    0.003    -1.000   0.0000      0.0000  a
net696                      1.80    0.017    -1.000   0.0000      0.0000  a
net697                      1.80    0.022    -1.000   0.0000      0.0000  a
net698                      1.80    0.010    -1.000   0.0000      0.0000  a
net699                      1.80    0.033    -1.000   0.0000      0.0000  a
net700                      1.80    0.011    -1.000   0.0000      0.0000  a
net701                      1.80    0.004    -1.000   0.0000      0.0000  a
net702                      1.80    0.051    -1.000   0.0000      0.0000  a
net703                      1.80    0.003    -1.000   0.0000      0.0000  a
net704                      1.80    0.002    -1.000   0.0000      0.0000  a
net705                      1.80    0.015    -1.000   0.0000      0.0000  a
net706                      1.80    0.024    -1.000   0.0000      0.0000  a
net707                      1.80    0.005    -1.000   0.0000      0.0000  a
net708                      1.80    0.022    -1.000   0.0000      0.0000  a
net709                      1.80    0.023    -1.000   0.0000      0.0000  am
net710                      1.80    0.005    -1.000   0.0000      0.0000  a
net711                      1.80    0.019    -1.000   0.0000      0.0000  a
net712                      1.80    0.015    -1.000   0.0000      0.0000  a
net713                      1.80    0.017    -1.000   0.0000      0.0000  a
net714                      1.80    0.020    -1.000   0.0000      0.0000  a
net715                      1.80    0.025    -1.000   0.0000      0.0000  a
